company_id,category_code,country_code,state_code,average_funded,total_rounds,average_participants,products_number,offices,acquired_companies,mba_degree,phd_degree,ms_degree,other_degree,ipo,is_acquired,is_closed,age
c:10667,network_hosting,USA,California,,1,0.0,1.0,1.0,,,,,2.0,False,False,False,
c:10668,web,other,other,,1,0.0,,,,,,,,False,False,False,2223.0
c:10669,enterprise,other,other,1200000.0,1,0.0,,1.0,,,,,1.0,False,False,False,2548.0
c:1067,advertising,USA,other,4451750.0,4,2.0,,1.0,,12.0,,2.0,23.0,False,True,False,2830.0
c:106707,cleantech,USA,other,,1,1.0,,1.0,,,,,,False,False,False,
c:10677,web,USA,California,8600000.0,1,2.0,,1.0,,,,,3.0,False,False,False,3653.0
c:106775,games_video,USA,other,,1,2.0,,1.0,,,,,3.0,False,False,False,1461.0
c:1068,mobile,USA,other,2550000.0,1,1.0,2.0,1.0,,,,1.0,4.0,False,False,False,3287.0
c:10684,network_hosting,USA,other,,1,1.0,,1.0,,,,,,False,False,True,2557.0
c:1069,advertising,USA,California,7000000.0,2,1.5,2.0,1.0,,2.0,,,10.0,False,True,False,1836.0
c:107,games_video,USA,California,6250000.0,4,3.5,1.0,1.0,,1.0,,1.0,2.0,False,True,False,2861.0
c:1070,enterprise,USA,other,17900000.0,2,2.5,1.0,2.0,,5.0,,3.0,23.0,False,True,False,5102.0
c:10700,games_video,other,other,220000.0,1,0.0,,1.0,,,,,,False,False,False,2115.0
c:10702,finance,USA,other,2000000.0,1,1.0,,1.0,,1.0,,1.0,,False,False,False,2922.0
c:10703,software,USA,California,3266000.0,5,3.0,,1.0,,3.0,,3.0,15.0,False,False,False,5844.0
c:10704,education,USA,California,25230369.2,10,2.3,,1.0,6.0,8.0,,1.0,24.0,True,False,False,3287.0
c:10705,analytics,USA,other,12311666.6667,6,3.3333,,4.0,1.0,3.0,,,11.0,False,False,False,3228.0
c:107098,travel,other,other,23000000.0,1,1.0,,,,,,,,False,False,False,
c:1071,ecommerce,USA,other,166600000.0,3,2.0,2.0,1.0,5.0,20.0,1.0,3.0,43.0,True,False,False,11323.0
c:10711,games_video,USA,other,9197854.0,2,0.5,1.0,1.0,1.0,,,1.0,1.0,False,False,False,1918.0
c:107145,hospitality,other,other,5000000.0,1,1.0,,2.0,1.0,1.0,,,3.0,False,False,False,
c:10716,games_video,USA,other,4000000.0,3,1.3333,,1.0,,,,,2.0,False,False,False,3287.0
c:107188,medical,USA,California,22000000.0,1,3.0,,1.0,,1.0,,1.0,3.0,False,False,False,2922.0
c:10726,software,USA,California,3350000.0,2,2.0,,1.0,,,,1.0,5.0,False,False,False,2071.0
,,other,other,300000000.0,1,1.0,,,,,,,,False,False,False,
c:1075,ecommerce,USA,California,5387500.0,4,1.75,1.0,1.0,,6.0,1.0,2.0,25.0,False,False,False,3287.0
c:10750,public_relations,USA,other,,1,1.0,1.0,1.0,,,,,,False,False,False,2192.0
c:10751,mobile,USA,California,2300000.0,2,1.0,,1.0,,,,,2.0,False,False,True,2192.0
c:107565,software,USA,other,20000.0,1,2.0,,1.0,1.0,,,,1.0,False,False,False,1096.0
c:10769,software,USA,California,700000.0,1,1.0,,1.0,,3.0,,,7.0,False,False,False,2370.0
c:107746,enterprise,USA,other,987500.0,2,1.5,,2.0,,,,,4.0,False,True,False,807.0
c:1078,cleantech,USA,California,27225000.0,4,7.5,,2.0,,3.0,1.0,5.0,35.0,False,True,False,2831.0
c:10781,ecommerce,USA,California,1000000.0,1,0.0,,2.0,,,,,2.0,False,False,False,2101.0
c:10788,social,USA,other,300000.0,2,0.0,,1.0,,,,,,False,False,False,3267.0
c:107930,advertising,other,other,2500000.0,2,2.0,1.0,2.0,,,,1.0,8.0,False,False,False,2588.0
c:10794,web,other,other,4550000.0,3,1.6667,,1.0,,,,1.0,1.0,False,False,False,2192.0
c:10795,enterprise,USA,other,16000000.0,3,2.3333,,1.0,,3.0,,2.0,13.0,False,True,False,5053.0
c:1080,web,USA,California,15300000.0,2,5.5,12.0,1.0,12.0,1.0,,2.0,27.0,False,False,False,3106.0
c:108029,software,USA,other,,1,1.0,,1.0,1.0,,,,1.0,False,False,False,
c:108051,biotech,other,other,712671.0,2,1.0,,1.0,,,,,,False,False,False,
c:108052,advertising,USA,other,575000.0,3,1.0,,1.0,,,,,,False,False,False,940.0
c:108085,software,USA,other,2778540.1429,7,0.4286,,1.0,,1.0,,,2.0,False,False,False,2557.0
c:1081,network_hosting,USA,other,1700000.0,2,6.5,1.0,1.0,1.0,1.0,,1.0,2.0,False,False,True,
c:10810,ecommerce,other,other,,1,0.0,,1.0,,,,,2.0,False,False,False,2192.0
c:108133,software,USA,other,,1,1.0,,1.0,,,,,,False,False,False,5693.0
c:10816,games_video,USA,other,83000.0,1,0.0,4.0,1.0,2.0,,,,,False,False,False,5420.0
c:10817,advertising,USA,California,5666666.6667,3,2.3333,,1.0,,3.0,,1.0,14.0,False,False,False,2101.0
c:10818,web,other,other,,1,3.0,,2.0,,,,,,False,True,False,1924.0
c:1082,web,USA,other,4000000.0,1,1.0,1.0,1.0,,1.0,,,5.0,False,True,False,
c:10821,enterprise,other,other,1280000.0,3,0.6667,,1.0,,1.0,,2.0,1.0,False,True,False,1599.0
c:108233,ecommerce,other,other,,1,1.0,,1.0,,,,,,False,False,False,
c:10839,mobile,USA,California,850000.0,2,0.0,,2.0,,,,,,False,False,False,2717.0
c:108414,mobile,other,other,,1,0.0,,1.0,,,,,,False,False,False,1461.0
c:10856,software,USA,California,3000499.5,2,2.0,,1.0,1.0,3.0,,2.0,10.0,False,True,False,5548.0
c:10857,software,USA,California,800000.0,1,0.0,,1.0,,,,,,False,False,True,2557.0
c:10858,software,other,other,1800000.0,1,0.0,,1.0,,,,,,False,False,False,2953.0
,,other,other,1500000.0,1,0.0,,,,,,,,False,False,False,
c:10864,advertising,USA,other,1000000.0,1,3.0,,1.0,,1.0,,,5.0,False,True,False,1157.0
c:10868,web,other,other,50000.0,1,0.0,,,,,,,,False,False,False,2097.0
c:10873,web,USA,other,750000.0,2,0.0,,1.0,,,,,1.0,False,False,True,2557.0
c:1088,web,USA,other,25050000.0,6,3.5,1.0,1.0,,4.0,,2.0,25.0,False,True,False,2300.0
c:10887,software,USA,other,35000.0,1,0.0,,1.0,,,,,2.0,False,False,False,5070.0
c:109,enterprise,USA,California,6940000.0,6,5.0,5.0,3.0,,5.0,1.0,1.0,14.0,False,True,False,2543.0
c:1090,advertising,USA,California,6000000.0,4,2.75,1.0,1.0,,,2.0,3.0,8.0,False,True,False,
c:10904,software,other,other,2000000.0,1,0.0,,2.0,,,,,,False,False,False,3653.0
c:10906,mobile,USA,other,1333333.3333,4,1.5,,1.0,,2.0,,,9.0,False,False,False,2253.0
c:10912,messaging,USA,California,12000000.0,1,2.0,,1.0,,5.0,,1.0,20.0,False,False,False,5114.0
c:10913,network_hosting,USA,California,15466666.6667,3,4.0,,1.0,,4.0,,1.0,8.0,False,False,True,3867.0
c:10914,web,USA,other,22500000.0,1,1.0,,2.0,,1.0,,,5.0,False,False,False,5145.0
c:10915,security,USA,California,8800000.0,1,5.0,5.0,2.0,1.0,2.0,2.0,6.0,11.0,False,True,False,3745.0
c:10917,security,USA,other,9932500.0,4,3.5,,1.0,,1.0,,2.0,2.0,False,False,False,4018.0
c:1092,mobile,USA,other,21666666.6667,3,6.6667,,1.0,,3.0,,1.0,10.0,False,True,False,
c:10923,web,other,other,100000.0,1,0.0,,,,,,,1.0,False,False,True,2284.0
c:10925,enterprise,USA,California,27233333.3333,3,4.0,4.0,1.0,,6.0,,4.0,12.0,False,False,False,2192.0
c:10926,,USA,California,15000001.0,3,1.3333,,1.0,4.0,3.0,1.0,3.0,11.0,False,False,False,4383.0
c:10930,software,USA,California,,4,0.0,,1.0,,2.0,2.0,7.0,14.0,False,False,True,5632.0
c:109364,messaging,USA,California,3040000.0,2,3.5,,1.0,,,,1.0,5.0,False,False,False,1096.0
c:1094,games_video,USA,California,8300000.0,1,2.0,2.0,1.0,1.0,,,1.0,1.0,False,False,False,2922.0
c:10940,web,USA,California,1000000.0,1,3.0,,1.0,,2.0,,1.0,11.0,False,False,False,2040.0
c:10944,web,USA,other,1000000.0,2,1.0,2.0,1.0,,,,,,False,False,False,1972.0
c:10945,software,USA,other,500000.0,1,0.0,,1.0,,,,,,False,False,False,4111.0
c:10947,other,USA,other,,1,0.0,,1.0,,,,,,False,False,False,2314.0
c:109470,advertising,USA,other,,1,1.0,,1.0,,,,,,False,False,False,
c:10948,games_video,USA,other,47622398.0,2,1.5,4.0,2.0,2.0,5.0,,7.0,21.0,False,False,False,4383.0
c:109480,fashion,USA,California,49666666.6667,3,3.6667,,1.0,3.0,,,,2.0,False,False,False,1430.0
c:1095,software,USA,other,7560000.0,5,2.0,2.0,2.0,1.0,2.0,,,6.0,False,False,False,2345.0
c:10956,mobile,other,other,2000000.0,1,1.0,1.0,1.0,,,,,,False,False,True,2557.0
c:109593,biotech,USA,other,9400000.0,1,0.0,,1.0,,,,,,False,False,False,
c:109603,medical,USA,other,11600000.0,1,0.0,,1.0,,5.0,,3.0,23.0,False,False,False,5083.0
c:109607,medical,USA,California,23666666.6667,3,3.6667,,1.0,,10.0,2.0,2.0,20.0,False,False,False,4018.0
c:10963,web,other,other,,1,0.0,1.0,,,,,,4.0,False,True,False,1716.0
c:10963,web,other,other,,1,0.0,1.0,,,,,,4.0,False,True,False,1716.0
c:10967,other,USA,other,1000000.0,1,0.0,,3.0,,,,,,False,False,False,5475.0
c:10969,software,USA,other,3033333.3333,3,1.0,,1.0,,,,,,False,False,True,4018.0
c:10971,web,USA,other,,1,0.0,,1.0,,,,,,False,False,False,2557.0
c:10973,public_relations,USA,California,100000.0,2,0.0,,2.0,,1.0,,2.0,,False,False,False,2040.0
,,other,other,2500000.0,2,1.5,,,,,,,,False,False,False,
c:10976,mobile,USA,California,,1,4.0,,2.0,,6.0,,,24.0,False,True,False,1378.0
c:109797,consulting,USA,other,11000000.0,2,0.5,,8.0,,4.0,,2.0,10.0,False,False,False,2922.0
c:109821,mobile,USA,other,4300000.0,1,2.0,,1.0,,,,,,False,False,False,1127.0
c:109878,ecommerce,other,other,,1,1.0,,1.0,,,,,,False,False,False,3653.0
c:109893,web,other,other,93359.0,1,0.0,2.0,2.0,,,,,,False,False,False,1376.0
c:10998,ecommerce,USA,other,10913832.5,2,1.0,,1.0,,,,,8.0,False,False,False,2040.0
c:1100,games_video,other,other,,1,1.0,1.0,1.0,,2.0,,1.0,5.0,False,False,False,2922.0
c:11002,web,other,other,2970000.0,1,2.0,,1.0,,,,,,False,True,False,3439.0
c:1101,other,USA,other,4666666.6667,3,2.6667,3.0,1.0,,,,1.0,2.0,False,False,False,3197.0
c:1102,web,USA,California,,1,5.0,1.0,1.0,,1.0,1.0,,1.0,False,True,False,350.0
c:110226,analytics,USA,California,,2,3.5,,1.0,,,,,,False,False,False,457.0
c:11027,web,other,other,80000.0,1,0.0,,1.0,,,,,,False,False,False,3653.0
c:11028,games_video,other,other,,1,1.0,,,,,,,1.0,False,False,False,
c:1103,music,other,other,3323000.0,5,1.2,2.0,1.0,,,1.0,,9.0,False,False,False,2406.0
c:11033,mobile,other,other,891177.0,1,1.0,,1.0,,,,,,False,False,True,4018.0
c:11034,network_hosting,USA,other,314169.0,1,1.0,1.0,1.0,,,,,1.0,False,False,False,2557.0
c:110372,web,other,other,40000.0,1,1.0,,,,,,,,False,False,False,1006.0
c:1104,enterprise,USA,California,5000000.0,2,1.5,2.0,1.0,,,,1.0,2.0,False,False,False,4466.0
c:11042,web,USA,other,3466667.0,3,4.0,2.0,1.0,,,,,13.0,False,True,False,1557.0
c:1105,web,other,other,14625000.0,4,3.0,1.0,2.0,,1.0,,,8.0,True,False,False,2922.0
c:110548,enterprise,USA,California,,1,1.0,,1.0,,,,,,False,True,False,
c:110571,messaging,other,other,1200000.0,1,1.0,,1.0,,,,,,False,False,False,
c:11065,public_relations,other,other,98000.0,1,0.0,,1.0,,,,,,False,False,True,2569.0
c:110668,analytics,USA,other,6966666.6667,3,3.0,,1.0,,2.0,,,4.0,False,False,False,853.0
c:110691,social,USA,California,1000000.0,1,0.0,,1.0,,,,,,False,False,False,1006.0
c:1107,software,USA,other,6125000.0,4,3.25,1.0,2.0,,2.0,,4.0,7.0,False,True,False,4251.0
c:110713,software,USA,other,,1,1.0,,1.0,,,,,,False,False,False,
c:110727,semiconductor,other,other,,1,2.0,,1.0,,,,,,False,False,False,
c:11073,mobile,other,other,1700000.0,1,1.0,,1.0,,,,,,False,False,True,3287.0
c:110731,biotech,other,other,,1,1.0,,,,,,,,False,False,False,
c:110743,biotech,USA,California,7000000.0,1,1.0,,1.0,,,,,,False,False,False,1461.0
c:110746,ecommerce,USA,other,1515356.0,3,0.3333,,1.0,,,,,,False,False,False,1461.0
c:110795,cleantech,USA,California,27666666.6667,4,0.75,,1.0,,,,,,False,False,False,1826.0
,,other,other,250000000.0,1,1.0,,,,,,,,False,False,False,
c:11094,software,USA,California,18000000.0,1,4.0,,1.0,,,,,,False,True,False,1065.0
c:110943,software,USA,other,18000.0,2,1.5,2.0,2.0,,,,,1.0,False,False,False,842.0
c:111003,music,USA,other,708333.3333,3,0.0,,1.0,,,,,,False,False,False,1409.0
c:1111,web,USA,California,4250000.0,2,1.0,1.0,1.0,,1.0,,1.0,3.0,False,True,False,2194.0
c:11118,social,USA,California,4450000.0,4,2.5,,1.0,1.0,,1.0,,3.0,False,False,False,1948.0
c:11121,games_video,USA,California,6000000.0,1,1.0,,1.0,,,,,1.0,False,False,False,2101.0
c:11151,education,USA,other,1000000.0,2,0.5,4.0,1.0,,,,1.0,5.0,False,False,False,1948.0
c:11158,software,USA,California,5500000.0,1,1.0,,1.0,,,,3.0,2.0,False,False,False,2922.0
c:11164,software,USA,California,8400000.0,1,4.0,,1.0,,8.0,,2.0,13.0,False,True,False,4929.0
c:1117,web,USA,California,,1,1.0,1.0,1.0,,,,,2.0,False,False,False,2526.0
c:11170,enterprise,USA,California,150000.0,1,0.0,,1.0,,,,,,False,False,False,2101.0
c:111733,fashion,other,other,,1,3.0,,1.0,,,,,,False,True,False,236.0
,,other,other,100000.0,1,1.0,,,,,,,,False,False,False,
c:11181,enterprise,USA,other,175000.0,1,0.0,1.0,1.0,,,,,,False,False,False,5114.0
c:111830,news,other,other,1100000.0,2,4.0,,1.0,,,,,,False,False,False,976.0
c:111864,enterprise,other,other,512000.0,1,0.0,,1.0,,,,,,False,False,False,1402.0
c:111892,hardware,USA,other,1500000.0,1,1.0,,1.0,,,,,,False,False,False,2922.0
c:11193,web,USA,California,5000000.0,1,1.0,1.0,1.0,,,,,,False,False,True,
c:112,ecommerce,other,other,4000000.0,1,1.0,1.0,1.0,,,,,1.0,False,False,True,2983.0
c:1120,mobile,USA,other,6000000.0,2,2.5,,1.0,,,,,1.0,False,False,True,2376.0
c:112052,ecommerce,other,other,30000.0,1,0.0,,,,,,,,False,False,True,962.0
c:11225,music,USA,California,,1,2.0,,1.0,,,,1.0,2.0,False,False,False,1933.0
c:11226,advertising,USA,other,30000000.0,1,1.0,,2.0,,,,,1.0,False,False,False,6940.0
c:11227,hardware,USA,California,4500000.0,1,0.0,3.0,1.0,,3.0,,,5.0,False,False,False,9131.0
,,other,other,200000.0,1,0.0,,,,,,,,False,False,False,
c:112581,social,other,other,40000.0,1,0.0,,2.0,,,,,,False,False,False,945.0
c:112605,cleantech,other,other,,1,1.0,,1.0,,,,,,False,False,False,
c:11271,music,other,other,3300000.0,2,0.0,,1.0,,,1.0,,3.0,False,False,False,1235.0
c:11275,enterprise,USA,California,3150000.0,4,1.5,2.0,1.0,,2.0,,,6.0,False,False,False,2526.0
c:11279,software,USA,other,10166666.6667,3,2.6667,,1.0,,6.0,1.0,4.0,16.0,False,True,False,2235.0
c:1129,enterprise,USA,California,300000.0,1,0.0,1.0,1.0,,,1.0,,1.0,False,True,False,2140.0
c:112934,medical,other,other,2148800.0,1,2.0,,1.0,,,,,,False,False,False,
c:11296,network_hosting,USA,other,5500000.0,1,0.0,,1.0,,,,1.0,1.0,False,True,False,
c:11297,web,USA,California,250000.0,1,0.0,,2.0,,,,,,False,False,False,2311.0
c:113,search,USA,California,12852762.8571,7,0.7143,,1.0,2.0,7.0,1.0,1.0,58.0,True,False,False,3471.0
,,other,other,100000.0,1,0.0,,,,,,,,False,False,False,
c:11302,biotech,USA,other,52013397.0,3,0.3333,,1.0,,15.0,16.0,9.0,54.0,False,False,False,4748.0
c:11303,enterprise,other,other,,2,0.0,3.0,3.0,,,,1.0,3.0,False,False,False,2057.0
c:11307,security,USA,California,7660000.0,1,6.0,,1.0,1.0,2.0,,2.0,2.0,False,True,False,1938.0
c:11328,advertising,USA,other,,1,1.0,1.0,1.0,,,,,3.0,False,False,False,3855.0
c:11332,games_video,other,other,225000.0,1,0.0,,,,,,,,False,False,True,3613.0
c:113396,software,USA,other,3223827.5,4,0.75,,1.0,,1.0,,,2.0,False,False,False,
c:11356,web,other,other,,2,0.5,,1.0,,1.0,,,,False,False,False,2687.0
c:11362,web,USA,other,2090000.0,2,1.0,,1.0,,,,,,False,False,False,3287.0
c:11363,games_video,USA,California,47530000.0,4,3.75,,3.0,,6.0,1.0,5.0,15.0,False,False,False,2922.0
c:113663,enterprise,USA,other,276250.0,4,0.5,,1.0,,,,3.0,1.0,False,False,False,976.0
c:11368,games_video,other,other,250000.0,1,1.0,,1.0,,,,,,False,False,False,1999.0
c:11378,sports,USA,California,7000000.0,3,2.3333,,1.0,,,,,5.0,False,False,False,2526.0
c:1138,web,USA,other,350000.0,1,0.0,1.0,1.0,,,,,,False,False,False,3044.0
c:113820,ecommerce,USA,other,1170000.0,1,0.0,,1.0,,,,,,False,False,False,1614.0
c:11383,search,other,other,90000.0,1,0.0,,2.0,,,,,,False,False,False,2314.0
c:11391,web,USA,other,163898345.1429,7,3.2857,,4.0,29.0,19.0,3.0,17.0,97.0,True,False,False,1877.0
c:11394,web,other,other,,1,1.0,,,,,,1.0,12.0,False,False,False,2658.0
c:11397,games_video,USA,other,3675000.0,2,4.5,2.0,2.0,,1.0,,1.0,5.0,False,False,True,3191.0
c:1140,web,other,other,100000.0,1,0.0,,,,,,,,False,False,False,2284.0
c:11401,nonprofit,USA,California,7900000.0,2,12.0,,3.0,,1.0,,1.0,5.0,False,False,False,1754.0
c:11409,cleantech,USA,other,3266666.6667,3,1.6667,,1.0,,2.0,,1.0,6.0,False,True,False,
c:11410,games_video,USA,other,6300000.0,2,0.5,,1.0,,,,,,False,False,False,2192.0
c:114113,software,USA,California,5000000.0,1,1.0,,1.0,,2.0,,,2.0,False,False,False,3653.0
c:11415,hardware,USA,other,12500000.0,1,3.0,,1.0,,,,,2.0,False,False,False,
c:11416,web,USA,other,,1,0.0,,1.0,,1.0,,,1.0,False,False,False,2526.0
c:11418,advertising,USA,other,2920537.75,5,2.6,,1.0,,2.0,,2.0,9.0,False,False,False,3287.0
c:11422,web,USA,other,650000.0,2,0.0,,1.0,,1.0,,1.0,2.0,False,False,True,
c:11423,security,USA,other,5632873.6667,3,1.0,,1.0,,1.0,,,3.0,False,True,False,2136.0
c:11424,games_video,other,other,,1,1.0,1.0,,,,,,,False,False,True,
c:11429,games_video,USA,California,3550000.0,2,9.5,1.0,3.0,,3.0,,,24.0,False,False,False,2319.0
c:1143,education,USA,California,200000.0,1,0.0,,1.0,,,,,1.0,False,True,False,3146.0
c:11437,software,other,other,,1,1.0,,1.0,,,,,1.0,False,False,False,4748.0
c:11438,web,USA,California,3200000.0,1,1.0,1.0,1.0,,2.0,,,3.0,False,False,False,2192.0
c:11439,web,USA,California,,1,1.0,1.0,1.0,,1.0,,1.0,2.0,False,True,False,1014.0
c:1145,web,other,other,1000000.0,1,1.0,1.0,1.0,,,,,4.0,False,False,False,5145.0
c:114628,software,other,other,,2,0.0,,2.0,,,1.0,,,False,False,False,1156.0
c:114782,software,USA,other,4500000.0,2,4.0,,2.0,,,,1.0,3.0,False,False,False,1037.0
c:114785,mobile,other,other,75000.0,1,1.0,,1.0,,,,,,False,False,False,1371.0
c:1148,advertising,USA,California,4300000.0,1,2.0,1.0,1.0,,,,1.0,3.0,False,False,True,2498.0
c:114848,security,other,other,4300000.0,1,1.0,7.0,1.0,,,,,,False,False,False,2212.0
c:11487,web,other,other,1000000.0,1,1.0,,,,,,,1.0,False,True,False,
c:11491,education,USA,other,7033333.3333,3,1.0,,1.0,,2.0,,1.0,8.0,False,False,False,3494.0
c:114919,web,other,other,102372.0,1,0.0,,1.0,,,,,,False,False,False,1188.0
c:114930,social,other,other,,1,2.0,,1.0,,,,,,False,False,False,888.0
c:11498,advertising,USA,California,50000.0,1,3.0,,1.0,,,,,2.0,False,False,True,2223.0
c:11501,cleantech,USA,California,8800000.0,3,1.3333,,1.0,,,,,,False,False,False,2192.0
c:115013,enterprise,USA,other,587500.0,2,1.5,,1.0,,,,,5.0,False,False,False,832.0
c:11506,software,USA,California,31000000.0,2,5.0,5.0,1.0,1.0,6.0,4.0,3.0,14.0,False,False,False,5114.0
c:11507,web,USA,California,4500000.0,2,1.0,,1.0,,,,,2.0,False,True,False,3263.0
c:1151,web,other,other,470644.0,2,2.0,2.0,1.0,,,,1.0,2.0,False,False,True,2557.0
c:11514,web,other,other,1000000.0,3,3.6667,,2.0,,1.0,,1.0,8.0,False,False,False,1887.0
c:11521,software,USA,other,74996.0,2,0.0,,1.0,,2.0,,,4.0,False,False,False,2161.0
c:11531,software,USA,California,11000000.0,3,2.6667,,1.0,,2.0,,,6.0,False,True,False,2906.0
c:11536,mobile,USA,other,700000.0,1,1.0,2.0,1.0,1.0,,,,3.0,False,False,False,2010.0
c:11538,mobile,USA,other,7675000.0,4,1.5,,1.0,,2.0,,2.0,13.0,False,False,False,2557.0
c:11539,enterprise,USA,other,734895.25,4,0.5,,1.0,,2.0,,,4.0,False,True,False,1635.0
c:11542,hardware,USA,California,1250000.0,2,0.0,,1.0,,,,,,False,False,False,4383.0
c:1155,mobile,other,other,,1,0.0,1.0,1.0,,,,,,False,False,False,3653.0
c:11552,search,USA,other,2999999.5,2,3.5,1.0,1.0,,,,2.0,3.0,False,False,False,1924.0
c:115622,health,other,other,384880.0,1,1.0,,1.0,,,,,,False,False,False,
c:11563,music,USA,California,6375000.0,4,2.5,4.0,1.0,1.0,6.0,2.0,4.0,19.0,False,False,False,2192.0
c:115645,other,other,other,,1,1.0,,1.0,,,,,,False,False,False,
,,other,other,250000.0,1,0.0,,,,,,,,False,False,False,
c:11570,,USA,California,6400000.0,1,1.0,,1.0,,,,,,False,False,False,
c:11571,other,USA,other,5554244.6667,6,3.0,,1.0,,,,1.0,1.0,False,False,False,
c:11572,cleantech,other,other,12000000.0,1,5.0,,,,,,,,False,False,False,
c:11574,analytics,USA,California,10023540.25,4,2.5,,1.0,,,,,3.0,False,False,False,4383.0
c:11578,design,USA,other,,1,1.0,,4.0,1.0,,,1.0,2.0,False,False,False,4748.0
c:11579,mobile,USA,California,9950000.0,4,1.75,,1.0,,1.0,,2.0,7.0,False,False,False,5114.0
,,other,other,,1,0.0,,,,,,,,False,False,False,
c:11583,games_video,USA,other,1000000.0,1,2.0,,1.0,,1.0,,1.0,2.0,False,False,False,2832.0
c:116,web,USA,California,450000.0,1,0.0,2.0,1.0,,,,,,False,False,True,2526.0
c:11600,web,USA,California,25350000.0,2,2.5,,1.0,,5.0,,1.0,15.0,False,False,False,4018.0
c:11613,other,other,other,,1,0.0,,1.0,,,,,,False,False,True,2284.0
c:116174,analytics,USA,California,4350000.0,2,1.5,,3.0,,,,1.0,9.0,False,False,False,1065.0
c:116225,finance,other,other,7000000.0,2,4.0,,1.0,,2.0,,,4.0,False,False,False,1096.0
c:11623,games_video,other,other,,1,0.0,,1.0,,,,,,False,False,True,2296.0
c:116280,health,USA,other,261000.0,2,0.0,,1.0,,1.0,,,2.0,False,False,False,1857.0
c:1163,advertising,USA,California,18600000.0,3,7.3333,,1.0,,5.0,,1.0,18.0,False,False,False,2883.0
c:1164,mobile,USA,other,11250000.0,2,1.0,2.0,2.0,,1.0,,,2.0,False,False,False,2953.0
c:11642,hardware,other,other,25666666.6667,3,4.6667,,2.0,2.0,3.0,1.0,1.0,6.0,False,False,False,6575.0
c:116428,mobile,other,other,100000.0,1,0.0,,1.0,,,,,,False,False,True,862.0
c:11644,software,other,other,5610000.0,2,3.5,,2.0,,1.0,,,2.0,False,False,False,5479.0
c:116449,legal,USA,California,3750000.0,2,2.5,,1.0,,2.0,,,21.0,False,False,False,1006.0
c:11648,advertising,USA,other,,1,1.0,,1.0,,,,,,False,False,True,2406.0
c:1165,ecommerce,USA,other,1166666.6667,3,1.6667,1.0,1.0,,,,,5.0,False,True,False,1357.0
,,other,other,900000.0,1,0.0,,,,,,,,False,False,False,
c:116637,search,USA,California,550000.0,1,1.0,,1.0,,,,,1.0,False,False,True,
c:116756,ecommerce,other,other,80000.0,1,0.0,1.0,1.0,,,,,,False,False,False,1753.0
c:116796,enterprise,USA,other,1250000.0,1,0.0,,1.0,,,,,3.0,False,False,False,731.0
c:11684,web,USA,other,56500000.0,2,4.0,,1.0,,,,,,False,True,False,
c:11685,games_video,other,other,,1,1.0,,,,,,,,False,False,False,1948.0
c:11686,web,other,other,5000000.0,1,1.0,,1.0,,,,,1.0,False,False,False,4018.0
c:1170,games_video,USA,other,20000000.0,1,1.0,1.0,1.0,1.0,1.0,,1.0,5.0,False,True,False,2783.0
c:11700,network_hosting,other,other,10000000.0,4,1.5,,,,4.0,,1.0,10.0,False,True,False,1123.0
c:117022,mobile,USA,other,1500000.0,2,6.0,,1.0,,1.0,,,1.0,False,True,False,573.0
c:117101,analytics,USA,other,500000.0,1,5.0,,1.0,,1.0,,1.0,6.0,False,True,False,743.0
c:1172,games_video,USA,other,50000000.0,1,1.0,2.0,2.0,,1.0,,,4.0,False,False,True,5479.0
